Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
32 Δεκεμβρη,"Μπιλαλ, Ενκι",20.00,,https://www.protoporia.gr/mpilal-enki-32-dekembrh-metaxeirismeno-2229603213879.html
33 στιγμες ευτυχιας,"Σουλτσε, Ινγκο",7.20,18.09,https://www.protoporia.gr/soyltse-ingko-33-stigmes-eytyxias-metaxeirismeno-2229600331101.html
33% Ανταρτης. Μια αληθινη ιστορια,"Γεωργοσοπουλου-Μακρελ, Αρετη",12.24,13.60,https://www.protoporia.gr/gewrgosopoyloy-makrel-areth-33-antarths-mia-alh8inh-istoria-metaxeirismeno-2229608252569.html
34 ΔΙΗΓΗΜΑΤΑ ΓΙΑ ΠΑΙΔΙΑ -,"Θεοδωρακης, Αθανασιος Δ.",3.00,,https://www.protoporia.gr/8eodwrakhs-a8anasios-d-34-dihghmata-gia-paidia-metaxeirismeno-2220001129496.html
3500 χρονια μαχες,"Laffin, John",22.00,48.00,https://www.protoporia.gr/laffin-john-3500-xronia-maxes-metaxeirismeno-2229607178204.html
365 ημερες,"Λιπινσκα, Μπλανκα",11.62,16.60,https://www.protoporia.gr/lipinska-mplanka-365-hmeres-metaxeirismeno-2226185044457.html
365 μυστικα υγειας,"Καραγιαννοπουλος, Στεφανος",6.00,14.74,https://www.protoporia.gr/karagiannopoylos-stefanos-365-mystika-ygeias-metaxeirismeno-2229605396112.html
365 τροποι να αλλαξεις τον κοσμο,"Norton, Michael",4.90,18.17,https://www.protoporia.gr/norton-michael-365-tropoi-na-alla3eis-ton-kosmo-metaxeirismeno-2229604361760.html
4 1/2 φιλοι και η εξαφανιση της καθηγητριας 2,"Φριντριχ, Γιοαχιμ",6.00,11.73,https://www.protoporia.gr/frintrix-gioaxim-4-1-2-filoi-kai-h-e3afanish-ths-ka8hghtrias-2-metaxeirismeno-2229608196313.html
4 1/2 φιλοι και η συμμορια των Αγιοβασιληδων,"Φριντριχ, Γιοαχιμ",4.50,12.60,https://www.protoporia.gr/frintrix-gioaxim-4-1-2-filoi-kai-h-symmoria-twn-agiobasilhdwn-metaxeirismeno-2229604173370.html
4 3 2 1,"Οστερ, Πολ",26.50,33.20,https://www.protoporia.gr/oster-pol-4-3-2-1-metaxeirismeno-2226180312636.html
4 ξανθιες,"Bushnell, Candace",19.97,,https://www.protoporia.gr/bushnell-candace-4-3an8ies-metaxeirismeno-2229601405870.html
40 1 ΟΜΟΛΟΓΙΕΣ ΑΓΑΠΗΣ,,2.00,,https://www.protoporia.gr/-40-1-omologies-agaphs-metaxeirismeno-2220001145823.html
40 Γραμματα πενθους,"Νικοδημος, Μαριελ",3.60,12.00,https://www.protoporia.gr/nikodhmos-mariel-40-grammata-pen8oys-metaxeirismeno-2226185370297.html
40 χρονια Μαης 68,,9.03,30.00,https://www.protoporia.gr/-40-xronia-mahs-68-metaxeirismeno-2229604640513.html
41 ποιηματα / 41 poems,"Μπροντε, Εμιλυ",10.60,21.20,https://www.protoporia.gr/mpronte-emily-41-poihmata-41-poems-metaxeirismeno-2226185363404.html
45 ασιατικες συνταγες με λαχανικα,,1.59,3.18,https://www.protoporia.gr/-45-asiatikes-syntages-me-laxanika-metaxeirismeno-2229604570025.html
45 ιστοριες απο την ακρη του μυαλου μου,"Βαθης, Αντωνης",3.50,6.60,https://www.protoporia.gr/ba8hs-antwnhs-45-istories-apo-thn-akrh-toy-myaloy-moy-metaxeirismeno-2226185448002.html
45 χρονια βαζω γκολ στους βαζελους,"Κεντρωτης, Γιωργος Δ.",10.00,20.14,https://www.protoporia.gr/kentrwths-giwrgos-d-45-xronia-bazw-gkol-stoys-bazeloys-metaxeirismeno-2229605311665.html
49 παραθυρα στην ιστορια,"Ανδριανοπουλος, Ανδρεας",9.80,14.00,https://www.protoporia.gr/andrianopoylos-andreas-49-para8yra-sthn-istoria-metaxeirismeno-2229606154216.html
4Οι εσπερινοι επισκεπτες,"Βαλαβανη, Ναντια",4.95,15.03,https://www.protoporia.gr/balabanh-nantia-4oi-esperinoi-episkeptes-metaxeirismeno-2229608032062.html
5 πραγματα που μετανιωνουμε πριν πεθανουμε,"Ware, Bronnie",11.87,16.96,https://www.protoporia.gr/ware-bronnie-5-pragmata-poy-metaniwnoyme-prin-pe8anoyme-metaxeirismeno-2226182150052.html
50 απλα πραγματα που μπορουν να κανουν τα παιδια για να σωσουν τη Γη,,3.00,10.00,https://www.protoporia.gr/-50-apla-pragmata-poy-mporoyn-na-kanoyn-ta-paidia-gia-na-swsoyn-th-gh-metaxeirismeno-2229608402124.html
50 απλα πραγματα που μπορουν να κανουν τα παιδια για να σωσουν τη γη,,2.00,8.00,https://www.protoporia.gr/-50-apla-pragmata-poy-mporoyn-na-kanoyn-ta-paidia-gia-na-swsoyn-th-gh-metaxeirismeno-2229608402940.html
50 Γυναικες που αλλαξαν τον κοσμο,"Παναγιωτιδου, Γεωργια",18.00,20.00,https://www.protoporia.gr/nikolaidoy-dhmhtra-50-gynaikes-poy-alla3an-ton-kosmo-metaxeirismeno-2229604211539.html
50 παιχνιδια με αριθμους και σχηματα,"Batllori, Jorge",8.65,13.30,https://www.protoporia.gr/batllori-jorge-50-paixnidia-me-ari8moys-kai-sxhmata-metaxeirismeno-2229602395750.html
50 χρονια καλλιτεχνικες ανταλλαγες 1948-1998,"Κριτας, Θεοδωρος",4.95,30.06,https://www.protoporia.gr/kritas-8eodwros-50-xronia-kallitexnikes-antallages-1948-1998-metaxeirismeno-2229600510261.html
50 χρονια στο κουρμπετι,"Καψης, Γιαννης",9.90,18.44,https://www.protoporia.gr/kapshs-giannhs-p-50-xronia-sto-koyrmpeti-metaxeirismeno-2229601408000.html
500 πρακτικες συμβουλες για τους εκπαιδευτικους,"Earlam, Carolyn",7.64,12.74,https://www.protoporia.gr/reis-fil-500-praktikes-symboyles-gia-toys-ekpaideytikoys-metaxeirismeno-2229603752866.html
5000 για μια κουκλα,Κουην Ελερι,3.00,,https://www.protoporia.gr/koyhn-eleri-5000-gia-mia-koykla-metaxeirismeno-2229604696343.html
525 ταγμα πεζικου,"Χαριτοπουλος, Διονυσης",6.00,13.08,https://www.protoporia.gr/xaritopoylos-dionyshs-525-tagma-pezikoy-metaxeirismeno-2229604063916.html
525 ταγμα πεζικου -,"Χαριτοπουλος, Διονυσης",6.00,10.00,https://www.protoporia.gr/xaritopoylos-dionyshs-525-tagma-pezikoy-metaxeirismeno-2225001106584.html
55 χρονια φωτορεπορταζ,"Καπασακαλης, Ιορδανης",9.90,28.39,https://www.protoporia.gr/kapasakalhs-iordanhs-55-xronia-fwtoreportaz-metaxeirismeno-2229607952194.html
56 Φωνες Ανθολογια Ποιησης 1982,"ΑΝΘΟΛΟΓΙΑ (ΚΟΡΦΗΣ, ΤΑΣΟΣ)",6.00,15.99,https://www.protoporia.gr/an8ologia-korfhs-tasos-56-fwnes-an8ologia-poihshs-1982-metaxeirismeno-2220003365151.html
6 1 δοκιμια για την ποιητικη του Αριστοτελη,"Oksenberg Rorty, Amelie",3.90,10.60,https://www.protoporia.gr/oksenberg-rorty-amelie-6-1-dokimia-gia-thn-poihtikh-toy-aristotelh-metaxeirismeno-2229602881642.html
6 Απριλιου 96,"Μοντινιανι, Σβεβα Καζατι",8.00,14.85,https://www.protoporia.gr/montiniani-sbeba-kazati-6-aprilioy-96-metaxeirism-2229604508042.html
6 Μηνες που συγκλονισαν την Ελλαδα,"Καραμπελιας, Γιωργος",8.00,16.00,https://www.protoporia.gr/karampelias-giwrgos-6-mhnes-poy-sygklonisan-thn-ellada-metaxeirismeno-2229604271656.html
6 ΣΕ 1,,5.00,10.00,https://www.protoporia.gr/-6-se-1-metaxeirismeno-2229603876388.html
60Ιστοριες της καρδιας,"Πιλαβιος, Νικος",4.26,10.65,https://www.protoporia.gr/pilabios-nikos-60istories-ths-kardias-metaxeirismeno-2229600353585.html
61 ωρες,"Child, Lee",4.00,8.00,https://www.protoporia.gr/child-lee-61-wres-metaxeirismeno-2229604500152.html
640,"Τζομακας, Γιαννης",5.98,11.95,https://www.protoporia.gr/tzomakas-giannhs-640-metaxeirismeno-2226185002310.html
67%,"Κουρακης, Τασος",6.00,10.00,https://www.protoporia.gr/koyrakhs-tasos-67-metaxeirismeno-2229606882713.html
69 ιστοριες ερωτα εξπρες,,2.00,7.67,https://www.protoporia.gr/-69-istories-erwta-e3pres-metaxeirismeno-2229609434155.html
7 1 Office XP,Συλλογικο,18.00,52.00,https://www.protoporia.gr/syllogiko-7-1-office-xp-metaxeirismeno-2229603322045.html
7 Kirios Criton,"Criton, Kirios",7.00,13.00,https://www.protoporia.gr/criton-kirios-7-kirios-criton-metaxeirismeno-2229604770555.html
7 ημερες ψεματα,"Σιδερης, Χρηστος",5.50,10.90,https://www.protoporia.gr/siderhs-xrhstos-7-hmeres-psemata-metaxeirismeno-2229604062506.html
7 θανασιμες πεθερες,"Ταντση, Νικη",8.50,14.78,https://www.protoporia.gr/tantsh-nikh-7-8anasimes-pe8eres-metaxeirismeno-2229604170164.html
7 ιστοριες για την εβδομαδα - Disney Ψυχρα κι αναποδα ΙΙ,Disney,11.97,13.30,https://www.protoporia.gr/disney-7-istories-gia-thn-ebdomada-disney-psyxra-ki-anapoda-ii-metaxeirismeno-2226180218884.html
7 πετρες για τη μοιχαλιδα,"Κουρι-Γκατα, Βενους",7.64,15.28,https://www.protoporia.gr/koyri-gkata-benoys-7-petres-gia-th-moixalida-metaxeirismeno-2229601418108.html
7 φεγγαρια,"Λεκακης, Γιωργος",3.00,7.69,https://www.protoporia.gr/lekakhs-giwrgos-7-feggaria-metaxeirismeno-2229602862689.html
70 επιστημονες που αλλαξαν τον κοσμο,Συλλογικο εργο,8.00,12.00,https://www.protoporia.gr/syllogiko-ergo-70-episthmones-poy-alla3an-ton-kosmo-metaxeirismeno-2229605038548.html
70 χρονια ελληνικης διαφημισης 1870-1940,"Κοσκινας, Πετρος",20.00,23.33,https://www.protoporia.gr/koskinas-petros-70-xronia-ellhnikhs-diafhmishs-1870-1940-metaxeirismeno-2229602204038.html
7ος ουρανος,"Patterson, James",4.50,7.50,https://www.protoporia.gr/patterson-james-7os-oyranos-metaxeirismeno-2229605070272.html
8 Αγαπημενα Παραμυθια με δωρο cd,Συλλογικο,4.00,8.00,https://www.protoporia.gr/syllogiko-8-agaphmena-paramy8ia-me-dwro-cd-metaxeirismeno-2229604228841.html
8 μηνες,"Παπαθανασιου, Γιαννης Δ.",6.00,15.00,https://www.protoporia.gr/papa8anasioy-giannhs-d-8-mhnes-metaxeirismeno-2229601432326.html
"8,5Διανοητικη","Χαμπαρντ, Ρον",10.00,17.00,https://www.protoporia.gr/xamparnt-ron-8-5dianohtikh-metaxeirismeno-2228776884718.html
80 χρονια ξενος κινηματογραφος στην Ελλαδα,"Κολιοδημος, Δημητρης",14.90,71.34,https://www.protoporia.gr/koliodhmos-dhmhtrhs-80-xronia-3enos-kinhmatografos-sthn-ellada-metaxeirismeno-2229604361302.html
88 μοναδα χωρου - διλοχια Γκουρα,"Πεντεδεκας, Κωστας Δ.",8.00,16.31,https://www.protoporia.gr/pentedekas-kwstas-d-88-monada-xwroy-diloxia-gkoyra-metaxeirismeno-2229608229585.html
9 διηγηματα πολιτικης φαντασιας,"Μουρσελας, Κωστας",5.50,12.23,https://www.protoporia.gr/basilikos-basilhs-9-dihghmata-politikhs-fantasias-metaxeirismeno-2229600408490.html
90 ΧΡΟΜΙΑ ΤΟΜΟΣ ΣΤ,,3.00,10.00,https://www.protoporia.gr/-90-xromia-tomos-st-metaxeirismeno-2229605031730.html
90 ΧΡΟΝΙΑ ΤΟΜΟΣ Η,Συλλογικο,3.00,10.00,https://www.protoporia.gr/syllogiko-90-xronia-tomos-h-metaxeirismeno-2229605031754.html
99 1 αποψεις για την Τζοκοντα,"Τελιε, Ερβε Λε",2.90,9.04,https://www.protoporia.gr/telie-erbe-le-99-1-apopseis-gia-thn-tzokonta-metaxeirismeno-2229607073615.html
999 Ο τελευταιος φυλακας,"Μαρτιλι, Καρλο Α.",4.50,20.19,https://www.protoporia.gr/martili-karlo-a-999-o-teleytaios-fylakas-metaxeirismeno-2229600441534.html
[Παιχνιδι],"Motte, Anders de la",8.90,14.40,https://www.protoporia.gr/motte-anders-de-la-paixnidi-metaxeirismeno-2229604616136.html
A ATHENES PENDANT LA GUERRE,"MARCANTONATOS, L. G.",9.00,10.00,https://www.protoporia.gr/marcantonatos-l-g-a-athenes-pendant-la-guerre-metaxeirismeno-2220008511423.html
A brief history of seventh-day adventists,,3.00,,https://www.protoporia.gr/-a-brief-history-of-seventh-day-adventists-metaxeirismeno-2220828014302.html
A FLAME IN HALI-,"Μπραντλει, Μαριον Ζιμερ",3.00,,https://www.protoporia.gr/mprantlei-marion-zimer-a-flame-in-hali-metaxeirismeno-2221125007998.html
A magical half hour at the acropolis,"Σερβη, Κατερινα",8.70,10.90,https://www.protoporia.gr/serbh-katerina-a-magical-half-hour-at-the-acropolis-metaxeirismeno-2229601639428.html
A NEW LIGHT ON ASCENSION,"Cooper, Diana",3.00,10.00,https://www.protoporia.gr/cooper-diana-a-new-light-on-ascension-metaxeirismeno-2221844090356.html
A Second Chance,"Μαμπλεκος, Γιαννης",12.53,17.90,https://www.protoporia.gr/mamplekos-giannhs-a-second-chance-metaxeirismeno-2226185579119.html
Abacus,"Δαδιδου, Ναταλια",7.26,14.51,https://www.protoporia.gr/dadidoy-natalia-abacus-metaxeirismeno-2229600442715.html
Abarat II,"Μπαρκερ, Κλαιβ",30.00,,https://www.protoporia.gr/mparker-klaib-abarat-ii-metaxeirismeno-2229600428139.html
ABSCHIED VON ST. PETERSBURG,"Στιλ, Ντανιελ",5.00,10.00,https://www.protoporia.gr/stil-ntaniel-abschied-von-st-petersburg-metaxeirismeno-2223442413513.html
Agatha Christie Κλειστο φερετρο,"Hannah, Sophie",5.50,16.60,https://www.protoporia.gr/hannah-sophie-agatha-christie-kleisto-feretro-metaxeirismeno-2229606051171.html
Agatha Christie Το μυστηριο των τριων τεταρτων,"Hannah, Sophie",5.00,15.50,https://www.protoporia.gr/hannah-sophie-agatha-christie-to-mysthrio-twn-triwn-tetartwn-metaxeirismeno-2229606056480.html
Agatha Christie Το μυστηριο των τριων τεταρτων (trade edition),"Hannah, Sophie",6.93,9.90,https://www.protoporia.gr/hannah-sophie-agatha-christie-to-mysthrio-twn-triwn-tetartwn-trade-edition-metaxeirismeno-2229606533035.html
AKSANA,"Μπερουκας, Γιαννης",10.39,14.84,https://www.protoporia.gr/mperoykas-giannhs-aksana-metaxeirismeno-2229606041967.html
ALEXANDER DER MAKEDONISCHE PRINZ,MANFREDI MASSIMO VALERIO,4.00,10.00,https://www.protoporia.gr/manfredi-massimo-valerio-alexander-der-makedonische-prinz-metaxeirismeno-2223492233604.html
Alexandrea ad Aegyptum,"Τζαλας, Χαρης",5.00,12.78,https://www.protoporia.gr/tzalas-xarhs-alexandrea-ad-aegyptum-metaxeirismeno-2229607058629.html
Alexandrea ad Aegyptum,"Τζαλας, Χαρης",2.90,11.21,https://www.protoporia.gr/tzalas-xarhs-alexandrea-ad-aegyptum-metaxeirismeno-2229607400183.html
Alexandros Revenge,"Mather, Anne",2.00,10.00,https://www.protoporia.gr/mather-anne-alexandros-revenge-metaxeirismeno-2223730042531.html
Allegro ma non troppo,"Τσακος, Κωνσταντινος",7.50,15.00,https://www.protoporia.gr/tsakos-kwnstantinos-allegro-ma-non-troppo-metaxeirismeno-2226188379723.html
ALLES GOLD DER ERDE,"Μπριστοου, Γουεντι",10.00,,https://www.protoporia.gr/-alles-gold-der-erde-metaxeirismeno-2223453206425.html
ALWAYS,"Johansen, Iris",3.50,,https://www.protoporia.gr/johansen-iris-always-metaxeirismeno-2220553593486.html
AM ENDE DES SCHWEIGENS,"Link, Charlotte",4.00,10.00,https://www.protoporia.gr/link-charlotte-am-ende-des-schweigens-metaxeirismeno-2223442460838.html
American gothic,"Κουικ, Τ. Γουιλιαμ",6.00,15.86,https://www.protoporia.gr/koyik-t-goyiliam-american-gothic-metaxeirismeno-2229602371389.html
Americana,"Ντελιλο, Ντον",13.30,19.00,https://www.protoporia.gr/ntelilo-nton-americana-metaxeirismeno-2229600123218.html
Amers (Αποσπασμα),"Perse, Saint-John",8.00,9.37,https://www.protoporia.gr/perse-saint-john-amers-apospasma-metaxeirismeno-2220003362495.html
"Anais Nin, Henry Miller Τετ α τετ","Νιν, Αναις",14.70,18.35,https://www.protoporia.gr/miler-xenry-anais-nin-henry-miller-tet-a-tet-metaxeirismeno-2229604552731.html
ANANT L AUBE,"CHARIS, PETROS",9.00,10.00,https://www.protoporia.gr/charis-petros-anant-l-aube-metaxeirismeno-2220008511416.html
Ancient Macedonian Studies in Honor of Charles F. Edson,Συλλογικο,13.50,15.00,https://www.protoporia.gr/syllogiko-ancient-macedonian-studies-in-honor-of-charles-f-edson-metaxeirismeno-2220008511539.html
ANGELIQUE,"Γκολον, Ανν",10.00,,https://www.protoporia.gr/-angelique-metaxeirismeno-2220008513120.html
Angie η Το δωδεκαμετρο ενος μπλουζ,"McNeil, David",3.00,6.00,https://www.protoporia.gr/mcneil-david-angie-h-to-dwdekametro-enos-mployz-metaxeirismeno-2229604860027.html
Animal Z,"Μπιλαλ, Ενκι",4.90,18.00,https://www.protoporia.gr/mpilal-enki-animal-z-metaxeirismeno-2229603214920.html
Anonymous,"Danet ,Nicolas",8.85,17.70,https://www.protoporia.gr/bardeau-frederic-anonymous-metaxeirismeno-2229603921439.html
ANSICHTEN EINES CLOWNS,"Μπελ, Χαινριχ",5.00,10.00,https://www.protoporia.gr/mpel-xainrix-ansichten-eines-clowns-metaxeirismeno-2223462021958.html
Anus Mundi,"Χαχης, Παναγιωτης",2.13,5.33,https://www.protoporia.gr/xaxhs-panagiwths-anus-mundi-metaxeirismeno-2229609470238.html
Apollokalypse,"Falkner, Gerhard",13.65,19.50,https://www.protoporia.gr/falkner-gerhard-apollokalypse-metaxeirismeno-2226188474459.html
Appletopia - Η Κοινωνια της Apple,"Robinson, Brett T.",5.25,10.50,https://www.protoporia.gr/robinson-brett-t-appletopia-h-koinwnia-ths-apple-metaxeirismeno-2229604616358.html
Arab Jazz,"Miske, Κarim",9.90,15.00,https://www.protoporia.gr/miske-karim-arab-jazz-metaxeirismeno-2229604353635.html
"Architectural Theory, 2 Vols","Neret, Gilles",6.00,20.00,https://www.protoporia.gr/neret-gilles-architectural-theory-2-vols-metaxeirismeno-2223836531984.html
Arcimboldo,"Kriegeskorte, Werner",4.50,8.00,https://www.protoporia.gr/kriegeskorte-werner-arcimboldo-metaxeirismeno-2223822859931.html
Assassins Creed: Η αναγεννηση,"Bowden, Oliver",7.90,15.90,https://www.protoporia.gr/bowden-oliver-assassins-creed-h-anagennhsh-metaxeirismeno-2229603645113.html
Assassins Creed: Οι τελευταιοι απογονοι - Στον ταφο του Τζενγκις Χαν,"Kirby, Matthew J.",7.20,14.35,https://www.protoporia.gr/kirby-matthew-j-assassins-creed-oi-teleytaioi-apogonoi-ston-tafo-toy-tzengkis-xan-metaxeirismeno-2229606052598.html
Athanasios Christopoulos,"Καμαριανος, Νεστορας",14.00,20.00,https://www.protoporia.gr/kamarianos-nestoras-athanasios-christopoulos-metaxeirismeno-2220007387609.html
Atmen lang von Babel her,"Αγγελακη-Ρουκ, Κατερινα",4.00,10.00,https://www.protoporia.gr/aggelakh-royk-katerina-atmen-lang-von-babel-her-metaxeirismeno-2220008510525.html
